universityName,faculty,facultyFoundingYear,Üniversite Türü,Birim İli,Birim Durum
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,ÖĞRETİM VE ÖĞRENMEYİ GELİŞTİRME UYGULAMA VE ARAŞTIRMA MERKEZİ,14.10.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,ÖZEL YETENEKLİ ÇOCUKLAR EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,18.03.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,21.03.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,SPOR BİLİMLERİ FAKÜLTESİ,21.03.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,19.06.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,TASAVVUF ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,02.01.2019,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,TASAVVUF ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,28.12.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,TIP FAKÜLTESİ,06.09.2013,VAKIF,İSTANBUL,PASİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,TÜRKÇE EĞİTİMİ VE ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,18.02.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,24.07.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,ULUSLARARASI İSLAM EKONOMİSİ VE FİNANSI UYGULAMA VE ARAŞTIRMA MERKEZİ,19.06.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,UZAKTAN ÖĞRETİM UYGULAMA VE ARAŞTIRMA MERKEZİ,04.09.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,24.04.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,YEREL VE BÖLGESEL POLİTİKALAR UYGULAMA VE ARAŞTIRMA MERKEZİ,28.09.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,"YÖNETİM, GİRİŞİMCİLİK VE LİDERLİK UYGULAMA VE ARAŞTIRMA MERKEZİ",26.08.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,AĞIZ VE DİŞ SAĞLIĞI UYGULAMA VE ARAŞTIRMA MERKEZİ,14.10.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,BİYOANALİTİK İLAÇ UYGULAMA VE ARAŞTIRMA MERKEZİ,13.03.2024,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,ECZACILIK FAKÜLTESİ,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,"İKTİSADİ, İDARİ VE SOSYAL BİLİMLER FAKÜLTESİ",01.05.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,İLAÇ ARAŞTIRMA VE GELİŞTİRME ENSTİTÜSÜ,09.05.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,KARİYER GELİŞTİRME UYGULAMA VE ARAŞTIRMA MERKEZİ,02.12.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,MÜHENDİSLİK VE DOĞA BİLİMLERİ FAKÜLTESİ,06.02.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,SAĞLIK MESLEK YÜKSEKOKULU,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,02.12.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,TIP FAKÜLTESİ,18.05.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,16.09.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,06.02.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,AVRUPA BİRLİĞİ ARAŞTIRMA VE UYGULAMA MERKEZİ,15.05.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,BİLİŞİM TEKNOLOJİLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,17.04.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,ÇEVRE VE DOĞA BİLİMLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,17.04.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,EKONOMİ VE FİNANS UYGULAMA VE ARAŞTIRMA MERKEZİ,26.09.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,FİKRİ MÜLKİYET VE REKABET HUKUKU UYGULAMA VE ARAŞTIRMA MERKEZİ,09.02.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,FİNANS ENSTİTÜSÜ,21.10.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,14.04.2001,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,14.04.2001,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,İNGİLİZCE HAZIRLIK OKULU,01.07.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,İNSAN VE TOPLUM BİLİMLERİ FAKÜLTESİ,08.04.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,İSLAM EKONOMİSİ VE EKONOMİK SİSTEMLER UYGULAMA VE ARAŞTIRMA MERKEZİ,26.09.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,İŞLETME FAKÜLTESİ,08.04.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,KADIN VE AİLE UYGULAMA VE ARAŞTIRMA MERKEZİ,26.09.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,KOMŞU VE ÇEVRE ÜLKELER UYGULAMA VE ARAŞTIRMA MERKEZİ,21.01.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,KURUMSAL YÖNETİM VE SOSYAL SORUMLULUK UYGULAMA VE ARAŞTIRMA MERKEZİ,21.01.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,LİDERLİK VE GİRİŞİMCİLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,21.01.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,28.06.2024,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,14.04.2001,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,MİMARLIK VE TASARIM FAKÜLTESİ,08.04.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,08.04.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,SÜREKLİ EĞİTİM MERKEZİ,10.07.2006,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,16.07.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,ULAŞTIRMA SİSTEMLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,29.08.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,18.01.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL TİCARET ÜNİVERSİTESİ,ÜNİVERSİTE-İŞ DÜNYASI İLİŞKİLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,26.09.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,ALMANYA ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,20.02.2019,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,GÖÇ POLİTİKALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,20.02.2019,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,"GÜZEL SANATLAR, TASARIM VE MİMARLIK FAKÜLTESİ",24.11.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,"İKTİSADİ, İDARİ VE SOSYAL BİLİMLER FAKÜLTESİ",24.11.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,15.12.2023,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,İNSAN VE TOPLUM BİLİMLERİ FAKÜLTESİ,04.08.2023,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,KADIN VE AİLE ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,31.03.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,24.11.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,MÜHENDİSLİK FAKÜLTESİ,24.11.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,PLATO MESLEK YÜKSEKOKULU,27.04.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,02.06.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,SPOR BİLİMLERİ FAKÜLTESİ,02.06.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,25.10.2017,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,05.09.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,"ULUSLARARASI İLİŞKİLER, DENİZ SİYASETİ VE STRATEJİLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ",27.12.2023,VAKIF,İSTANBUL,AKTİF
İSTANBUL TOPKAPI ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,14.10.2020,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,"AĞIZ VE DİŞ SAĞLIĞI EĞİTİM, UYGULAMA VE ARAŞTIRMA MERKEZİ",11.11.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,ATATÜRK İLKELERİ VE İNKILAP TARİHİ ENSTİTÜSÜ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,ECZACILIK FAKÜLTESİ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,ENGELSİZ ÜNİVERSİTE UYGULAMA VE ARAŞTIRMA MERKEZİ,02.02.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,FEN BİLİMLERİ ENSTİTÜSÜ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,FEN-EDEBİYAT FAKÜLTESİ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,GÜZEL SANATLAR FAKÜLTESİ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,İŞ SAĞLIĞI UYGULAMA VE ARAŞTIRMA MERKEZİ,19.01.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,KADIN VE AİLE ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,03.03.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,KARİYER GELİŞTİRME UYGULAMA VE ARAŞTIRMA MERKEZİ,03.03.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,03.03.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,MÜHENDİSLİK-MİMARLIK FAKÜLTESİ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ ENSTİTÜSÜ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,SOSYAL BİLİMLER ENSTİTÜSÜ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,SOSYAL GERONTOLOJİ UYGULAMA VE ARAŞTIRMA MERKEZİ,14.09.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,SPOR BİLİMLERİ FAKÜLTESİ,21.05.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,STRATEJİK ARAŞTIRMALAR UYGULAMA VE ARAŞTIRMA MERKEZİ,03.03.2021,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,26.05.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,TIP FAKÜLTESİ,28.02.2009,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,26.08.2015,VAKIF,İSTANBUL,AKTİF
İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,23.11.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,AİLE ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,05.06.2024,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,ARAPÇA ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,17.12.2014,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,EDEBİYAT FAKÜLTESİ,24.04.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,EĞİTİM FAKÜLTESİ,24.04.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,EKONOMİK VE FİNANSAL SİSTEMLER UYGULAMA VE ARAŞTIRMA MERKEZİ,18.07.2018,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,FEN BİLİMLERİ ENSTİTÜSÜ,30.12.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,GÜZEL SANATLAR TASARIM VE MİMARLIK FAKÜLTESİ,04.08.2023,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,HUKUK FAKÜLTESİ,25.12.2019,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,İKTİSADİ VE İDARİ BİLİMLER FAKÜLTESİ,30.12.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,İLAHİYAT FAKÜLTESİ,13.02.2011,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,KUR'AN-I KERİM ARAŞTIRMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,05.12.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,MÜHENDİSLİK VE DOĞA BİLİMLERİ FAKÜLTESİ,04.08.2023,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,PSİKOLOJİ UYGULAMA VE ARAŞTIRMA MERKEZİ,02.11.2016,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ ENSTİTÜSÜ,26.11.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,24.04.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,SOSYAL BİLİMLER ENSTİTÜSÜ,30.12.2010,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,02.05.2012,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,TÜRKÇE ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,20.11.2013,VAKIF,İSTANBUL,AKTİF
İSTANBUL 29 MAYIS ÜNİVERSİTESİ,YABANCI DİLLER YÜKSEKOKULU,24.04.2010,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,AĞIZ VE DİŞ SAĞLIĞI EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,06.12.2023,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,AROMA TERAPİ UYGULAMA VE ARAŞTIRMA MERKEZİ,03.03.2021,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,BİLİMSEL VE TEKNOLOJİK ARAŞTIRMA VE UYGULAMA MERKEZİ,17.03.2021,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,DİJİTAL OYUN GELİŞTİRME VE ANİMASYON TEKNOLOJİLERİ UYGULAMA VE ARAŞTIRMA MERKEZ,14.07.2021,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,DİŞ HEKİMLİĞİ FAKÜLTESİ,23.04.2015,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,ECZACILIK FAKÜLTESİ,23.04.2015,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,EKONOMİ VE POLİTİKA UYGULAMA VE ARAŞTIRMA MERKEZİ,23.08.2017,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,FİZYOTERAPİ VE REHABİLİTASYON UYGULAMA VE ARAŞTIRMA MERKEZİ,10.11.2021,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,GÜVENLİK VE SAVUNMA STRATEJİLERİ UYGULAMA VE ARAŞTIRMA MERKEZİ,07.03.2018,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,GÜZEL SANATLAR TASARIM VE MİMARLIK FAKÜLTESİ,25.05.2018,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,"İKTİSADİ, İDARİ VE SOSYAL BİLİMLER FAKÜLTESİ",03.07.2017,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,İLETİŞİM FAKÜLTESİ,29.06.2021,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,İNSAN VE TOPLUM BİLİMLERİ FAKÜLTESİ,25.06.2021,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,İSLAMİ İLİMLER FAKÜLTESİ,23.04.2015,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,KAMU DİPLOMASİSİ UYGULAMA VE ARAŞTIRMA MERKEZİ,04.08.2021,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,KÖK HÜCRE VE DOKU MÜHENDİSLİĞİ UYGULAMA VE ARAŞTIRMA MERKEZİ,23.08.2017,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,KUŞAK VE YOL ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,13.05.2020,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,LİSANSÜSTÜ EĞİTİM ENSTİTÜSÜ,26.07.2022,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,MEDYA ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,13.05.2020,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,MESLEK YÜKSEKOKULU,15.02.2017,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,MOLEKÜLER KANSER UYGULAMA VE ARAŞTIRMA MERKEZİ,23.08.2017,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,MÜHENDİSLİK VE DOĞA BİLİMLERİ FAKÜLTESİ,30.06.2021,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,NÖROLOJİK BİLİMLER UYGULAMA VE ARAŞTIRMA MERKEZİ,23.08.2017,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,SAĞLIK BİLİMLERİ FAKÜLTESİ,23.04.2015,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,SAĞLIK HİZMETLERİ MESLEK YÜKSEKOKULU,23.04.2015,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,SAĞLIK UYGULAMA VE ARAŞTIRMA MERKEZİ,02.11.2016,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,SÜREKLİ EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,21.03.2018,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,TIP FAKÜLTESİ,23.04.2015,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,TÜRKÇE EĞİTİMİ VE ÖĞRETİMİ UYGULAMA VE ARAŞTIRMA MERKEZİ,16.08.2017,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,ULUSLARARASI SÜRDÜRÜLEBİLİRLİK UYGULAMA VE ARAŞTIRMA MERKEZİ,02.09.2020,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,UZAKTAN EĞİTİM UYGULAMA VE ARAŞTIRMA MERKEZİ,10.06.2020,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,YAPAY ZEKA UYGULAMA VE ARAŞTIRMA MERKEZİ,27.06.2018,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,YAŞLILIK ÇALIŞMALARI UYGULAMA VE ARASTIRMA MERKEZİ,04.08.2021,VAKIF,İSTANBUL,AKTİF
İSTİNYE ÜNİVERSİTESİ,3B TASARIM VE PROTOTİPLEME UYGULAMA VE ARAŞTIRMA MERKEZİ,23.08.2017,VAKIF,İSTANBUL,AKTİF
